orderid,orderdate,unitcost,price,orderqty,costofsales,productname,brandname,state,revenue,Profit
2296,03-02-14,58.92133083,188,12,707.05597,"Proseware Wireless Photo All-in-One Printer M390 Grey",Proseware,Anambra,2256.00,1548.94
2528,05-10-14,74.20825185,188,10,742.0825185,"Proseware Wireless Photo All-in-One Printer M390 Grey",Proseware,Kaduna,1880.00,1137.92
2988,10-02-12,152.8568288,188,10,1528.568288,"Proseware Wireless Photo All-in-One Printer M390 Grey",Proseware,Ekiti,1880.00,351.43
7670,4/15/2013,75.33564621,79,10,753.3564621,"Proseware Laser Jet Printer E100 White",Proseware,Ebonyi,790.00,36.64
364,07-06-13,50.16198,79,9,451.45782,"Proseware Laser Jet Printer E100 White",Proseware,FCT,711.00,259.54
1763,5/15/2012,23.18343458,79,6,139.1006075,"Proseware Laser Jet Printer E100 White",Proseware,Sokoto,474.00,334.90
23,1/22/2014,1.317254574,209,9,11.85529117,"Proseware Laser Jet Color Printer X300 White",Proseware,Edo,1881.00,1869.14
1121,12-02-13,123.7524729,209,13,1608.782148,"Proseware Laser Jet Color Printer X300 White",Proseware,Benue,2717.00,1108.22
1421,5/18/2014,103.0719676,209,12,1236.863611,"Proseware Laser Jet Color Printer X300 White",Proseware,Kebbi,2508.00,1271.14
1634,4/23/2014,77.22723831,87,60,4633.634299,"Proseware Fax Phone E100 White",Proseware,Ebonyi,5220.00,586.37
50,06-02-12,77.24411514,79,6,463.4646909,"Proseware Fax Machine E100 White",Proseware,Jigawa,474.00,10.54
431,10/17/2012,48.39789736,79,4,193.5915894,"Proseware Fax Machine E100 White",Proseware,Edo,316.00,122.41
1311,07-03-14,15.14619529,79,24,363.5086869,"Proseware Fax Machine E100 White",Proseware,Bauchi,1896.00,1532.49
3411,1/28/2013,54.01468584,79,9,486.1321726,"Proseware Fax Machine E100 White",Proseware,Bayelsa,711.00,224.87
2048,6/20/2013,78.94805572,78,10,789.4805572,"Proseware Ink Jet Fax Machine E100 White",Proseware,Ebonyi,780.00,-9.48
2376,6/24/2014,57.52038078,78,24,1380.489139,"Proseware Ink Jet Fax Machine E100 White",Proseware,Kano,1872.00,491.51
7241,06-06-13,56.3236651,116,12,675.8839812,"Proseware Mobile Receipt and Document Scanner M200 White",Proseware,Imo,1392.00,716.12
53,3/23/2012,96.40055223,116,10,964.0055223,"Proseware Mobile Receipt and Document Scanner M200 White",Proseware,Bauchi,1160.00,195.99
2554,2/20/2012,28.59395817,116,9,257.3456235,"Proseware Mobile Receipt and Document Scanner M200 White",Proseware,Yobe,1044.00,786.65
418,1/31/2012,94.63717828,121,9,851.7346045,"Proseware Scan Jet Digital Flat Bed Scanner M300 White",Proseware,Delta,1089.00,237.27
795,5/14/2012,94.65477785,121,10,946.5477785,"Proseware Scan Jet Digital Flat Bed Scanner M300 White",Proseware,Enugu,1210.00,263.45
2815,5/26/2012,47.56914455,121,20,951.382891,"Proseware Scan Jet Digital Flat Bed Scanner M300 White",Proseware,Anambra,2420.00,1468.62
178,4/26/2012,47.64843,136,10,476.4843,"Proseware All-In-One Photo Printer M200 White",Proseware,Nasarawa,1360.00,883.52
2258,01-07-12,44.30359025,136,9,398.7323122,"Proseware All-In-One Photo Printer M200 White",Proseware,Anambra,1224.00,825.27
3278,2/27/2014,79.8875143,136,12,958.6501716,"Proseware All-In-One Photo Printer M200 White",Proseware,Bayelsa,1632.00,673.35
7259,3/27/2012,62.31875786,129,10,623.1875786,"Proseware Ink Jet Wireless All-In-One Printer M400 White",Proseware,Ogun,1290.00,666.81
7609,03-08-12,12.05081562,129,9,108.4573406,"Proseware Ink Jet Wireless All-In-One Printer M400 White",Proseware,Jigawa,1161.00,1052.54
2806,2/15/2013,101.688403,129,9,915.1956269,"Proseware Ink Jet Wireless All-In-One Printer M400 White",Proseware,"Akwa Ibom",1161.00,245.80
2253,3/21/2014,37.17290689,158,10,371.7290689,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White",Proseware,Ondo,1580.00,1208.27
2169,5/24/2013,18.90985704,255,10,189.0985704,"Proseware Duplex Scanner M200 White",Proseware,Borno,2550.00,2360.90
854,10/19/2012,32.26643005,209,24,774.3943213,"Proseware High Speed Laser M2000 White",Proseware,Yobe,5016.00,4241.61
1230,6/25/2014,114.6412515,209,12,1375.695019,"Proseware High Speed Laser M2000 White",Proseware,Ogun,2508.00,1132.30
2273,04-01-12,133.8878714,209,10,1338.878714,"Proseware High Speed Laser M2000 White",Proseware,FCT,2090.00,751.12
1477,6/23/2014,55.40344309,118,20,1108.068862,"Proseware Laser Fax Printer M250 White",Proseware,Kaduna,2360.00,1251.93
599,8/15/2013,89.24046205,159,12,1070.885545,"Proseware Color Ink jet Fax, Copier, Phone M250 White",Proseware,Rivers,1908.00,837.11
2472,9/25/2012,22.0801117,159,8,176.6408936,"Proseware Color Ink jet Fax, Copier, Phone M250 White",Proseware,Kogi,1272.00,1095.36
7663,10/13/2012,67.86761752,228,26,1764.558055,"Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White",Proseware,Benue,5928.00,4163.44
566,05-11-12,67.40165996,102,5,337.0082998,"Proseware Photo Ink jet Printer E290 White",Proseware,Gombe,510.00,172.99
1768,7/15/2012,5.721207343,102,6,34.32724406,"Proseware Photo Ink jet Printer E290 White",Proseware,Sokoto,612.00,577.67
2593,05-10-12,16.21948207,102,6,97.31689241,"Proseware Photo Ink jet Printer E290 White",Proseware,Delta,612.00,514.68
1126,5/19/2013,126.5117151,163,10,1265.117151,"Proseware Office Jet All-in-One Printer M500 White",Proseware,Osun,1630.00,364.88
2889,3/24/2013,77.37824502,190,10,773.7824502,"Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White",Proseware,Abia,1900.00,1126.22
1994,3/23/2014,29.24311875,196,10,292.4311875,"Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White",Proseware,"Cross River",1960.00,1667.57
2926,9/15/2013,151.0149415,196,16,2416.239063,"Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White",Proseware,Delta,3136.00,719.76
638,10/13/2014,52.37311285,121,13,680.8504671,"Proseware Scan Jet Digital Flat Bed Scanner M300 Green",Proseware,Kogi,1573.00,892.15
2005,03-11-12,82.44560019,121,12,989.3472022,"Proseware Scan Jet Digital Flat Bed Scanner M300 Green",Proseware,Gombe,1452.00,462.65
7689,01-12-14,95.77441775,136,9,861.9697597,"Proseware All-In-One Photo Printer M200 Green",Proseware,Benue,1224.00,362.03
1698,4/23/2013,76.88556576,136,10,768.8556576,"Proseware All-In-One Photo Printer M200 Green",Proseware,"Zamfara ",1360.00,591.14
2211,7/14/2012,100.4201782,136,12,1205.042139,"Proseware All-In-One Photo Printer M200 Green",Proseware,Nasarawa,1632.00,426.96
2260,06-01-13,123.7033366,136,10,1237.033366,"Proseware All-In-One Photo Printer M200 Green",Proseware,Rivers,1360.00,122.97
735,5/27/2014,4.814593377,129,10,48.14593377,"Proseware Ink Jet Wireless All-In-One Printer M400 Green",Proseware,Yobe,1290.00,1241.85
1261,10/14/2012,110.5536466,129,39,4311.592216,"Proseware Ink Jet Wireless All-In-One Printer M400 Green",Proseware,Benue,5031.00,719.41
3061,03-06-14,1.446509035,129,10,14.46509035,"Proseware Ink Jet Wireless All-In-One Printer M400 Green",Proseware,Imo,1290.00,1275.53
2195,12/13/2013,59.66167661,77.68,18,1073.910179,"Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green",Proseware,Abia,1398.24,324.33
7505,7/13/2013,143.6683945,158,18,2586.031101,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Kogi,2844.00,257.97
2752,12/28/2011,47.80870339,158,26,1243.026288,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Kwara,4108.00,2864.97
3038,11/14/2013,50.13401705,158,13,651.7422216,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Edo,2054.00,1402.26
3034,11-11-13,101.3180682,118,8,810.5445456,"Proseware Laser Fax Printer M250 Green",Proseware,Plateau,944.00,133.46
807,3/23/2012,139.6968868,159,10,1396.968868,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",Proseware,Kano,1590.00,193.03
2392,1/28/2012,74.74768357,159,9,672.7291521,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",Proseware,Abia,1431.00,758.27
806,2/20/2012,9.524658168,12.95,4,38.09863267,"Contoso Rechargeable Battery E100 Black",Contoso,Anambra,51.80,13.70
2209,04-07-13,4.916847332,12.95,10,49.16847332,"Contoso Rechargeable Battery E100 Black",Contoso,FCT,129.50,80.33
311,3/29/2014,27.84834236,39.9,20,556.9668471,"Contoso Dual USB Power Adapter - power adapter E300 Black",Contoso,Delta,798.00,241.03
225,3/20/2012,16.2403864,19.95,27,438.4904328,"Contoso Car power adapter M90 Black",Contoso,"Cross River",538.65,100.16
3320,05-02-12,14.65811953,16.5,10,146.5811953,"Contoso Notebook Peripheral Kit M69 Black",Contoso,Katsina,165.00,18.42
2763,12-08-13,1.977574873,12.95,16,31.64119796,"Contoso Mouse Lock Bundle E200 Black",Contoso,Kano,207.20,175.56
1872,09-11-12,12.08130771,13.5,5,60.40653857,"Contoso Education Supplies Bundle E200 Black",Contoso,Ebonyi,67.50,7.09
2129,7/22/2012,5.990874743,13.5,5,29.95437371,"Contoso Education Supplies Bundle E200 Black",Contoso,"Cross River",67.50,37.55
2716,06-12-12,5.104390057,13.5,6,30.62634034,"Contoso Education Supplies Bundle E200 Black",Contoso,Nasarawa,81.00,50.37
2328,08-02-14,5.575956105,9.5,12,66.91147326,"Contoso Education Essentials Bundle M300 Black",Contoso,Kano,114.00,47.09
1941,12-10-11,11.44333748,11.5,4,45.77334993,"Contoso Desktop Alternative Bundle E200 Black",Contoso,"Zamfara ",46.00,0.23
2796,4/19/2014,2.659367306,11.5,20,53.18734611,"Contoso Desktop Alternative Bundle E200 Black",Contoso,Lagos,230.00,176.81
3124,4/18/2014,1.923659218,11.5,60,115.4195531,"Contoso Desktop Alternative Bundle E200 Black",Contoso,Kaduna,690.00,574.58
245,4/25/2013,1.068909443,9.5,10,10.68909443,"Contoso Power Inverter - DC to AC power inverter E900 Black",Contoso,Delta,95.00,84.31
813,01-08-12,7.274408075,9.5,4,29.0976323,"Contoso Power Inverter - DC to AC power inverter E900 Black",Contoso,Borno,38.00,8.90
2402,11-09-12,0.196005996,9.5,6,1.176035979,"Contoso Power Inverter - DC to AC power inverter E900 Black",Contoso,Oyo,57.00,55.82
2877,8/30/2013,2.977637522,9.5,10,29.77637522,"Contoso Power Inverter - DC to AC power inverter E900 Black",Contoso,Osun,95.00,65.22
3129,5/23/2012,1.391947569,9.5,6,8.351685414,"Contoso Power Inverter - DC to AC power inverter E900 Black",Contoso,Delta,57.00,48.65
441,12/27/2012,4.848392519,11.5,18,87.27106535,"Contoso Smart Battery M901 Black",Contoso,Borno,207.00,119.73
2474,11-03-13,1.60585176,11.5,13,20.87607289,"Contoso Smart Battery M901 Black",Contoso,Lagos,149.50,128.62
741,1/25/2013,23.63837923,29.9,18,425.4908261,"Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black",Contoso,Nasarawa,538.20,112.71
344,07-05-12,23.9230178,25.5,5,119.615089,"Contoso Home/Office Laptop Power Adapter E300 Black",Contoso,Bauchi,127.50,7.88
1575,10/13/2012,7.403140104,25.5,6,44.41884062,"Contoso Home/Office Laptop Power Adapter E300 Black",Contoso,Ebonyi,153.00,108.58
121,3/30/2013,11.3873927,27.9,10,113.873927,"Contoso Enhanced Capacity Battery M800 Black",Contoso,Imo,279.00,165.13
1594,5/16/2012,23.65993645,27.9,10,236.5993645,"Contoso Enhanced Capacity Battery M800 Black",Contoso,Bayelsa,279.00,42.40
2438,5/17/2013,72.3453135,95.95,10,723.453135,"Contoso Connectivity Starter Kit Smart Buy M680 Black",Contoso,Enugu,959.50,236.05
1837,12/15/2013,6.259795711,11.9,18,112.6763228,"Contoso 90W AC/DC Power Adapter E300 Black",Contoso,Lagos,214.20,101.52
193,11/20/2013,1.562768954,16.9,13,20.3159964,"Contoso USB Data Link-direct connect adapter E600 Black",Contoso,Plateau,219.70,199.38
1474,9/25/2012,1.955167551,16.9,4,7.820670203,"Contoso USB Data Link-direct connect adapter E600 Black",Contoso,Plateau,67.60,59.78
3375,7/14/2014,5.705214351,16.9,18,102.6938583,"Contoso USB Data Link-direct connect adapter E600 Black",Contoso,Adamawa,304.20,201.51
187,11-01-14,8.522229135,33.9,6,51.13337481,"Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black",Contoso,Oyo,203.40,152.27
1614,10/14/2013,16.06945309,39.9,13,208.9028902,"Contoso Leather Case - case for digital photo camera X20 Black",Contoso,Ogun,518.70,309.80
3145,8/20/2014,11.71477149,39.9,6,70.28862896,"Contoso Leather Case - case for digital photo camera X20 Black",Contoso,Niger,239.40,169.11
3307,03-12-14,18.68615707,39.9,10,186.8615707,"Contoso Leather Case - case for digital photo camera X20 Black",Contoso,Kaduna,399.00,212.14
7377,12-10-11,13.54649068,19.9,4,54.18596272,"Contoso Battery charger - bike E200 Black",Contoso,Ondo,79.60,25.41
2,1/17/2012,11.82527111,19.9,4,47.30108443,"Contoso Battery charger - bike E200 Black",Contoso,Jigawa,79.60,32.30
804,3/19/2014,9.950668713,19.9,18,179.1120368,"Contoso Battery charger - bike E200 Black",Contoso,Kwara,358.20,179.09
3109,8/24/2013,10.31982725,19.9,12,123.8379271,"Contoso Battery charger - bike E200 Black",Contoso,Kogi,238.80,114.96
1156,6/19/2013,7.973017107,15.5,12,95.67620529,"Contoso USB Optical Mouse E200 Black",Contoso,FCT,186.00,90.32
1447,5/31/2012,9.505658846,15.5,5,47.52829423,"Contoso USB Optical Mouse E200 Black",Contoso,Ebonyi,77.50,29.97
1385,08-03-13,12.95927298,22.9,10,129.5927298,"Contoso ADSL Modem Splitter/Filter X 2 E200 Black",Contoso,Oyo,229.00,99.41
7528,2/23/2013,9.34956452,15.9,9,84.14608068,"Contoso USB Wave Multi-media Keyboard E280 Black",Contoso,Osun,143.10,58.95
2079,2/16/2012,9.124335543,15.9,4,36.49734217,"Contoso USB Wave Multi-media Keyboard E280 Black",Contoso,Lagos,63.60,27.10
2152,4/23/2013,0.294650017,15.9,10,2.94650017,"Contoso USB Wave Multi-media Keyboard E280 Black",Contoso,Bayelsa,159.00,156.05
3209,1/18/2012,11.77513048,15.9,4,47.10052193,"Contoso USB Wave Multi-media Keyboard E280 Black",Contoso,Kwara,63.60,16.50
1561,12/28/2011,0.190245181,11.9,6,1.141471085,"Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black",Contoso,Kebbi,71.40,70.26
3257,10/24/2014,3.263403133,15.9,26,84.84848145,"Contoso USB Wave Multi-media Keyboard E280 Blue",Contoso,Niger,413.40,328.55
2019,11-10-13,5.264407631,11.5,13,68.4372992,"Contoso Smart Battery M901 Blue",Contoso,Bayelsa,149.50,81.06
7276,10/28/2013,1.633226477,13.9,13,21.2319442,"Contoso Reserve Pen -Tablet Pen E200 Blue",Contoso,Gombe,180.70,159.47
7673,5/17/2014,2.54708656,13.9,20,50.94173121,"Contoso Reserve Pen -Tablet Pen E200 Blue",Contoso,Ondo,278.00,227.06
1161,4/27/2013,5.576924033,13.9,10,55.76924033,"Contoso Reserve Pen -Tablet Pen E200 Blue",Contoso,Ondo,139.00,83.23
1171,09-01-13,11.96091056,13.9,12,143.5309267,"Contoso Reserve Pen -Tablet Pen E200 Blue",Contoso,Sokoto,166.80,23.27
3238,07-01-12,12.27906402,13.9,6,73.67438414,"Contoso Reserve Pen -Tablet Pen E200 Blue",Contoso,Kano,83.40,9.73
1909,4/26/2013,0.082987297,12.95,10,0.829872971,"Contoso Rechargeable Battery E100 White",Contoso,"Zamfara ",129.50,128.67
2794,3/23/2012,10.53154887,12.95,4,42.12619548,"Contoso Rechargeable Battery E100 White",Contoso,Sokoto,51.80,9.67
7546,11/26/2013,32.93726526,39.9,13,428.1844483,"Contoso Dual USB Power Adapter - power adapter E300 White",Contoso,FCT,518.70,90.52
1055,10/16/2012,3.086450544,39.9,4,12.34580218,"Contoso Dual USB Power Adapter - power adapter E300 White",Contoso,Anambra,159.60,147.25
2504,07-06-12,22.52131407,39.9,5,112.6065704,"Contoso Dual USB Power Adapter - power adapter E300 White",Contoso,Anambra,199.50,86.89
1676,7/24/2013,14.46910766,19.95,12,173.629292,"Contoso Car power adapter M90 White",Contoso,Kogi,239.40,65.77
2131,12-01-12,6.361763963,19.95,13,82.70293151,"Contoso Car power adapter M90 White",Contoso,Sokoto,259.35,176.65
2596,05-12-14,0.936027057,19.95,10,9.36027057,"Contoso Car power adapter M90 White",Contoso,Gombe,199.50,190.14
3205,1/18/2012,6.159109161,19.95,9,55.43198244,"Contoso Car power adapter M90 White",Contoso,"Cross River",179.55,124.12
7347,5/24/2012,14.21643525,16.5,10,142.1643525,"Contoso Notebook Peripheral Kit M69 White",Contoso,Gombe,165.00,22.84
809,07-11-13,8.791374018,16.5,12,105.4964882,"Contoso Notebook Peripheral Kit M69 White",Contoso,Rivers,198.00,92.50
1386,08-07-14,2.34832137,16.5,12,28.17985644,"Contoso Notebook Peripheral Kit M69 White",Contoso,Kaduna,198.00,169.82
7662,06-12-12,8.599049632,13.5,6,51.59429779,"Contoso Education Supplies Bundle E200 White",Contoso,"Zamfara ",81.00,29.41
974,03-03-14,0.069726245,16.5,9,0.627536209,"Contoso Laptop Starter Bundle M200 White",Contoso,Ekiti,148.50,147.87
191,3/26/2014,5.298799609,9.5,12,63.58559531,"Contoso Education Essentials Bundle M300 White",Contoso,Taraba,114.00,50.41
427,9/21/2014,3.211631019,9.5,20,64.23262038,"Contoso Education Essentials Bundle M300 White",Contoso,Anambra,190.00,125.77
2316,3/21/2014,7.368711199,9.5,9,66.31840079,"Contoso Education Essentials Bundle M300 White",Contoso,FCT,85.50,19.18
1375,12-02-12,6.613064825,11.5,6,39.67838895,"Contoso Desktop Alternative Bundle E200 White",Contoso,Jigawa,69.00,29.32
2888,8/27/2012,2.916458737,11.5,36,104.9925145,"Contoso Smart Battery M901 White",Contoso,Taraba,414.00,309.01
7438,8/18/2013,26.7954651,29.9,10,267.954651,"Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White",Contoso,Osun,299.00,31.05
363,10-10-12,5.051570568,25.5,6,30.30942341,"Contoso Home/Office Laptop Power Adapter E300 White",Contoso,Osun,153.00,122.69
1044,03-07-13,25.63376946,25.5,10,256.3376946,"Contoso Home/Office Laptop Power Adapter E300 White",Contoso,Borno,255.00,-1.34
1688,11-11-12,26.36924611,29.9,8,210.9539688,"Contoso USB 2.0 Dock Station docking station M800 White",Contoso,"Cross River",239.20,28.25
7643,1/17/2013,20.26663321,27.9,9,182.3996988,"Contoso Enhanced Capacity Battery M800 White",Contoso,Anambra,251.10,68.70
560,9/26/2012,23.4592413,27.9,10,234.592413,"Contoso Enhanced Capacity Battery M800 White",Contoso,Edo,279.00,44.41
1999,6/19/2012,21.39494405,27.9,12,256.7393286,"Contoso Enhanced Capacity Battery M800 White",Contoso,Imo,334.80,78.06
2062,04-03-12,1.974927548,27.9,10,19.74927548,"Contoso Enhanced Capacity Battery M800 White",Contoso,"Akwa Ibom",279.00,259.25
3035,3/28/2012,12.78530586,27.9,12,153.4236703,"Contoso Enhanced Capacity Battery M800 White",Contoso,Kogi,334.80,181.38
1556,11-07-12,23.85869765,27.9,8,190.8695812,"Contoso Connectivity Starter Kit Smart Buy M680 White",Contoso,Kebbi,223.20,32.33
3340,7/28/2013,5.821983413,27.9,12,69.86380095,"Contoso Connectivity Starter Kit Smart Buy M680 White",Contoso,Imo,334.80,264.94
2170,3/22/2014,173.4906838,199.9,10,1734.906838,"Contoso 90W AC/DC Power Adapter E300 White",Contoso,Gombe,1999.00,264.09
3366,01-04-12,6.768142018,16.9,4,27.07256807,"Contoso USB Data Link - direct connect adapter E600 White",Contoso,Kano,67.60,40.53
509,8/16/2012,21.42874945,23.9,24,514.2899867,"Contoso Digital camera accessory kit M200 White",Contoso,Imo,573.60,59.31
798,5/29/2013,5.981692953,23.9,10,59.81692953,"Contoso Digital camera accessory kit M200 White",Contoso,"Zamfara ",239.00,179.18
2939,09-11-12,20.0959013,29.9,8,160.7672104,"Contoso USB 2.0 Dock Station docking station M800 Grey",Contoso,Lagos,239.20,78.43
2308,4/23/2012,20.34131286,27.9,10,203.4131286,"Contoso Enhanced Capacity Battery M800 Grey",Contoso,Rivers,279.00,75.59
33,12/30/2013,5.233336358,11.9,18,94.20005444,"Contoso 90W AC/DC Power Adapter E300 Grey",Contoso,Rivers,214.20,120.00
